billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;sea_raiders;billy_halop;actedin;the_angels_wash_their_faces;billy_halop;actedin;on_dress_parade;billy_halop;actedin;crime_school;11.186905;1;15.006285;1;11.876717;20;19.958096056449026;3.1423304080963135
abdikokhor_marifaliev;isaffiliatedto;navbahor_namangan;abdikokhor_marifaliev;playsfor;navbahor_namangan;abdikokhor_marifaliev;isaffiliatedto;fc_kyzylzhar;abdikokhor_marifaliev;isaffiliatedto;lokomotiv_tashkent_fk;abdikokhor_marifaliev;isaffiliatedto;paok_fc;9.579202;1;15.523739;1;13.039925;5;4.922999319624099;3.1738600730895996
abdikokhor_marifaliev;isaffiliatedto;navbahor_namangan;abdikokhor_marifaliev;playsfor;navbahor_namangan;abdikokhor_marifaliev;isaffiliatedto;fc_kyzylzhar;abdikokhor_marifaliev;isaffiliatedto;pakhtakor_tashkent_fk;abdikokhor_marifaliev;isaffiliatedto;fc_dustlik;9.579202;1;15.523739;1;12.972104;5;4.927683264446363;3.163867712020874
abdikokhor_marifaliev;isaffiliatedto;navbahor_namangan;abdikokhor_marifaliev;playsfor;navbahor_namangan;abdikokhor_marifaliev;isaffiliatedto;pakhtakor_tashkent_fk;abdikokhor_marifaliev;isaffiliatedto;fc_dustlik;abdikokhor_marifaliev;isaffiliatedto;paok_fc;9.579202;1;15.523739;1;13.603753;4;3.87213684697422;3.1550443172454834
abdikokhor_marifaliev;isaffiliatedto;navbahor_namangan;abdikokhor_marifaliev;playsfor;navbahor_namangan;abdikokhor_marifaliev;isaffiliatedto;fc_kyzylzhar;abdikokhor_marifaliev;isaffiliatedto;fc_dustlik;abdikokhor_marifaliev;isaffiliatedto;lokomotiv_tashkent_fk;9.579202;1;15.523739;1;13.149915;5;4.914809359561417;3.152726888656616
abdikokhor_marifaliev;isaffiliatedto;navbahor_namangan;abdikokhor_marifaliev;playsfor;navbahor_namangan;abdikokhor_marifaliev;isaffiliatedto;fc_dustlik;abdikokhor_marifaliev;isaffiliatedto;lokomotiv_tashkent_fk;abdikokhor_marifaliev;isaffiliatedto;paok_fc;9.579202;1;15.523739;1;13.352643;4;3.8976237138234215;3.1658332347869873
abdikokhor_marifaliev;isaffiliatedto;navbahor_namangan;abdikokhor_marifaliev;playsfor;navbahor_namangan;abdikokhor_marifaliev;isaffiliatedto;fc_kyzylzhar;abdikokhor_marifaliev;isaffiliatedto;pakhtakor_tashkent_fk;abdikokhor_marifaliev;isaffiliatedto;lokomotiv_tashkent_fk;9.579202;1;15.523739;1;13.434927;6;5.889810986958748;3.1586732864379883
abdikokhor_marifaliev;isaffiliatedto;navbahor_namangan;abdikokhor_marifaliev;playsfor;navbahor_namangan;abdikokhor_marifaliev;isaffiliatedto;pakhtakor_tashkent_fk;abdikokhor_marifaliev;isaffiliatedto;lokomotiv_tashkent_fk;abdikokhor_marifaliev;isaffiliatedto;paok_fc;9.579202;1;15.523739;1;13.861936;5;4.840479918825571;3.1599807739257812
abdikokhor_marifaliev;isaffiliatedto;navbahor_namangan;abdikokhor_marifaliev;playsfor;navbahor_namangan;abdikokhor_marifaliev;isaffiliatedto;pakhtakor_tashkent_fk;abdikokhor_marifaliev;isaffiliatedto;fc_dustlik;abdikokhor_marifaliev;isaffiliatedto;lokomotiv_tashkent_fk;9.579202;1;15.523739;1;13.677652;4;3.8636669583900756;3.1557960510253906
abdikokhor_marifaliev;isaffiliatedto;navbahor_namangan;abdikokhor_marifaliev;isaffiliatedto;fc_kyzylzhar;abdikokhor_marifaliev;isaffiliatedto;pakhtakor_tashkent_fk;abdikokhor_marifaliev;isaffiliatedto;fc_dustlik;abdikokhor_marifaliev;isaffiliatedto;paok_fc;9.579202;1;15.523739;1;15.663504;3;2.465115571682026;3.1554973125457764
abdikokhor_marifaliev;isaffiliatedto;navbahor_namangan;abdikokhor_marifaliev;isaffiliatedto;fc_kyzylzhar;abdikokhor_marifaliev;isaffiliatedto;fc_dustlik;abdikokhor_marifaliev;isaffiliatedto;lokomotiv_tashkent_fk;abdikokhor_marifaliev;isaffiliatedto;paok_fc;9.579202;1;15.523739;1;15.527317;3;2.499105454445647;3.16178035736084
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;colorado_springs_airport;isconnectedto;dallas/fort_worth_international_airport;10.049369;1;15.530286;1;13.470284;6;5.886954307622891;3.1841728687286377
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;colorado_springs_airport;isconnectedto;mccarran_international_airport;10.049369;1;15.530286;1;13.566564;6;5.876935218727537;3.179807662963867
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;colorado_springs_airport;isconnectedto;dallas/fort_worth_international_airport;colorado_springs_airport;isconnectedto;mccarran_international_airport;10.049369;1;15.530286;1;13.670492;6;5.865272895981172;3.179974317550659
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;dallas/fort_worth_international_airport;colorado_springs_airport;isconnectedto;mccarran_international_airport;10.049369;1;15.530286;1;13.661302;6;5.8663406997805305;3.179975748062134
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;los_angeles_international_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;10.049369;1;15.530286;1;13.620508;6;5.870994164950504;3.18214750289917
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;los_angeles_international_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;colorado_springs_airport;isconnectedto;dallas/fort_worth_international_airport;10.049369;1;15.530286;1;13.740341;6;5.856920490160114;3.181222677230835
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;los_angeles_international_airport;colorado_springs_airport;isconnectedto;dallas/fort_worth_international_airport;10.049369;1;15.530286;1;13.743042;6;5.8565890311013815;3.176515579223633
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;los_angeles_international_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;colorado_springs_airport;isconnectedto;mccarran_international_airport;10.049369;1;15.530286;1;13.828713;6;5.845739990209058;3.185089349746704
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;los_angeles_international_airport;colorado_springs_airport;isconnectedto;mccarran_international_airport;10.049369;1;15.530286;1;13.814836;6;5.847541875901727;3.1773793697357178
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;los_angeles_international_airport;colorado_springs_airport;isconnectedto;dallas/fort_worth_international_airport;colorado_springs_airport;isconnectedto;mccarran_international_airport;10.049369;1;15.530286;1;13.8839445;6;5.838395956582197;3.1809611320495605
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;colorado_springs_airport;isconnectedto;washington_dulles_international_airport;10.049369;1;15.530286;1;13.471237;6;5.88685874656613;3.180842876434326
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;george_bush_intercontinental_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;10.049369;1;15.530286;1;13.68718;6;5.863315666467161;3.1769731044769287
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;colorado_springs_airport;isconnectedto;dallas/fort_worth_international_airport;colorado_springs_airport;isconnectedto;washington_dulles_international_airport;10.049369;1;15.530286;1;13.60259;6;5.872994207836013;3.1811470985412598
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;dallas/fort_worth_international_airport;colorado_springs_airport;isconnectedto;washington_dulles_international_airport;10.049369;1;15.530286;1;13.556282;6;5.878040510074806;3.177717924118042
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;colorado_springs_airport;isconnectedto;mccarran_international_airport;colorado_springs_airport;isconnectedto;washington_dulles_international_airport;10.049369;1;15.530286;1;13.646514;6;5.868043773825177;3.1741487979888916
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;mccarran_international_airport;colorado_springs_airport;isconnectedto;washington_dulles_international_airport;10.049369;1;15.530286;1;13.616884;6;5.871400818254504;3.174023389816284
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;colorado_springs_airport;islocatedin;colorado_springs;10.049369;1;15.530286;1;13.672715;5;4.865013535950227;3.1817314624786377
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;colorado_springs_airport;isconnectedto;phoenix–mesa_gateway_airport;10.049369;1;15.530286;1;13.628422;6;5.870102354078519;3.181079626083374
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;george_bush_intercontinental_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;colorado_springs_airport;isconnectedto;dallas/fort_worth_international_airport;10.049369;1;15.530286;1;13.776752;6;5.852397908361762;3.1827609539031982
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;george_bush_intercontinental_airport;colorado_springs_airport;isconnectedto;dallas/fort_worth_international_airport;10.049369;1;15.530286;1;13.753972;6;5.8552410955592995;3.1778979301452637
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;george_bush_intercontinental_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;colorado_springs_airport;isconnectedto;mccarran_international_airport;10.049369;1;15.530286;1;13.783919;6;5.8514939252203675;3.186840534210205
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;george_bush_intercontinental_airport;colorado_springs_airport;isconnectedto;mccarran_international_airport;10.049369;1;15.530286;1;13.755366;6;5.85506839394453;3.1803863048553467
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;denver_international_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;10.049369;1;15.530286;1;13.736987;6;5.857331233396237;3.193657875061035
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;dallas/fort_worth_international_airport;colorado_springs_airport;isconnectedto;mccarran_international_airport;colorado_springs_airport;isconnectedto;washington_dulles_international_airport;10.049369;1;15.530286;1;13.728756;6;5.858335064889;3.1904942989349365
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;colorado_springs_airport;isconnectedto;dallas/fort_worth_international_airport;colorado_springs_airport;islocatedin;colorado_springs;10.049369;1;15.530286;1;13.769416;5;4.853318585552265;3.1789045333862305
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;dallas/fort_worth_international_airport;colorado_springs_airport;islocatedin;colorado_springs;10.049369;1;15.530286;1;13.755622;5;4.855036717367099;3.177380323410034
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;colorado_springs_airport;isconnectedto;mccarran_international_airport;colorado_springs_airport;islocatedin;colorado_springs;10.049369;1;15.530286;1;13.795641;5;4.850005588805794;3.177964687347412
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;mccarran_international_airport;colorado_springs_airport;islocatedin;colorado_springs;10.049369;1;15.530286;1;13.769239;5;4.853340667177595;3.190793514251709
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;colorado_springs_airport;isconnectedto;dallas/fort_worth_international_airport;colorado_springs_airport;isconnectedto;phoenix–mesa_gateway_airport;10.049369;1;15.530286;1;13.750489;6;5.855671748355522;3.1841235160827637
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;seattle–tacoma_international_airport;colorado_springs_airport;isconnectedto;dallas/fort_worth_international_airport;colorado_springs_airport;isconnectedto;phoenix–mesa_gateway_airport;10.049369;1;15.530286;1;13.75178;6;5.855512323613166;3.182356357574463
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;colorado_springs_airport;isconnectedto;san_francisco_international_airport;colorado_springs_airport;isconnectedto;mccarran_international_airport;colorado_springs_airport;isconnectedto;phoenix–mesa_gateway_airport;10.049369;1;15.530286;1;13.7737055;6;5.852780856027007;3.193418264389038
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;la_tabatière_airport;saint-augustin_airport;isconnectedto;lourdes-de-blanc-sablon_airport;saint-augustin_airport;isconnectedto;kegaska_airport;saint-augustin_airport;isconnectedto;sept-îles_airport;10.340545;1;13.949223;1;12.927707;8;7.735267762752182;3.3673927783966064
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;la_tabatière_airport;saint-augustin_airport;isconnectedto;natashquan_airport;saint-augustin_airport;isconnectedto;lourdes-de-blanc-sablon_airport;saint-augustin_airport;isconnectedto;kegaska_airport;10.340545;1;13.949223;1;12.927187;7;6.735368919726656;3.375074863433838
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;la_tabatière_airport;saint-augustin_airport;isconnectedto;chevery_airport;saint-augustin_airport;isconnectedto;lourdes-de-blanc-sablon_airport;saint-augustin_airport;isconnectedto;kegaska_airport;10.340545;1;13.949223;1;12.891018;9;8.742347302289414;3.3828136920928955
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;la_tabatière_airport;saint-augustin_airport;isconnectedto;lourdes-de-blanc-sablon_airport;saint-augustin_airport;isconnectedto;kegaska_airport;saint-augustin_airport;isconnectedto;baie-comeau_airport;10.340545;1;13.949223;1;12.987294;9;8.723507730279534;3.3797454833984375
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;la_tabatière_airport;saint-augustin_airport;isconnectedto;lourdes-de-blanc-sablon_airport;saint-augustin_airport;isconnectedto;kegaska_airport;saint-augustin_airport;isconnectedto;rouyn-noranda_airport;10.340545;1;13.949223;1;12.980892;7;6.724786582713022;3.381612777709961
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;la_tabatière_airport;saint-augustin_airport;isconnectedto;lourdes-de-blanc-sablon_airport;saint-augustin_airport;isconnectedto;kegaska_airport;saint-augustin_airport;isconnectedto;la_romaine_airport;10.340545;1;13.949223;1;12.992429;7;6.722479408479535;3.3831894397735596
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;natashquan_airport;saint-augustin_airport;isconnectedto;lourdes-de-blanc-sablon_airport;saint-augustin_airport;isconnectedto;kegaska_airport;saint-augustin_airport;isconnectedto;sept-îles_airport;10.340545;1;13.949223;1;13.195199;6;5.680054778222683;3.3815059661865234
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;chevery_airport;saint-augustin_airport;isconnectedto;lourdes-de-blanc-sablon_airport;saint-augustin_airport;isconnectedto;kegaska_airport;saint-augustin_airport;isconnectedto;sept-îles_airport;10.340545;1;13.949223;1;13.19343;6;5.680439569394173;3.371920108795166
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;lourdes-de-blanc-sablon_airport;saint-augustin_airport;isconnectedto;kegaska_airport;saint-augustin_airport;isconnectedto;sept-îles_airport;saint-augustin_airport;isconnectedto;baie-comeau_airport;10.340545;1;13.949223;1;13.220582;5;4.674506881164455;3.3740334510803223
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;lourdes-de-blanc-sablon_airport;saint-augustin_airport;isconnectedto;kegaska_airport;saint-augustin_airport;isconnectedto;sept-îles_airport;saint-augustin_airport;isconnectedto;rouyn-noranda_airport;10.340545;1;13.949223;1;13.231255;5;4.67215939712086;3.3742563724517822
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;natashquan_airport;saint-augustin_airport;isconnectedto;chevery_airport;saint-augustin_airport;isconnectedto;lourdes-de-blanc-sablon_airport;saint-augustin_airport;isconnectedto;kegaska_airport;10.340545;1;13.949223;1;13.165411;6;5.68650101240037;3.3731846809387207
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;natashquan_airport;saint-augustin_airport;isconnectedto;lourdes-de-blanc-sablon_airport;saint-augustin_airport;isconnectedto;kegaska_airport;saint-augustin_airport;isconnectedto;baie-comeau_airport;10.340545;1;13.949223;1;13.207249;5;4.677427337895174;3.378398895263672
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;lourdes-de-blanc-sablon_airport;saint-augustin_airport;isconnectedto;kegaska_airport;saint-augustin_airport;isconnectedto;sept-îles_airport;saint-augustin_airport;isconnectedto;la_romaine_airport;10.340545;1;13.949223;1;13.286617;6;5.659845386675;3.3812198638916016
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;natashquan_airport;saint-augustin_airport;isconnectedto;lourdes-de-blanc-sablon_airport;saint-augustin_airport;isconnectedto;kegaska_airport;saint-augustin_airport;isconnectedto;rouyn-noranda_airport;10.340545;1;13.949223;1;13.237;5;4.670891976476813;3.3684959411621094
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;la_tabatière_airport;saint-augustin_airport;isconnectedto;natashquan_airport;saint-augustin_airport;isconnectedto;kegaska_airport;saint-augustin_airport;isconnectedto;sept-îles_airport;10.340545;1;13.949223;1;13.240667;6;5.670081838028462;3.367673635482788
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;chevery_airport;saint-augustin_airport;isconnectedto;lourdes-de-blanc-sablon_airport;saint-augustin_airport;isconnectedto;kegaska_airport;saint-augustin_airport;isconnectedto;baie-comeau_airport;10.340545;1;13.949223;1;13.192308;5;4.680683385305358;3.3818464279174805
jürgen_habermas;isinterestedin;political_philosophy;john_rawls;influences;jürgen_habermas;jürgen_habermas;hasgender;male;karl_marx;influences;jürgen_habermas;carl_schmitt;influences;jürgen_habermas;11.660895;1;15.137296;1;13.338427;2;1.8580112196424403;3.4657745361328125
jürgen_habermas;isinterestedin;political_philosophy;john_rawls;influences;jürgen_habermas;jürgen_habermas;hasgender;male;immanuel_kant;influences;jürgen_habermas;karl_marx;influences;jürgen_habermas;11.660895;1;15.137296;1;13.305285;2;1.8620010329700394;3.4598519802093506
jürgen_habermas;isinterestedin;political_philosophy;john_rawls;influences;jürgen_habermas;jürgen_habermas;hasgender;male;immanuel_kant;influences;jürgen_habermas;carl_schmitt;influences;jürgen_habermas;11.660895;1;15.137296;1;13.443725;1;0.8446932159534444;3.4759933948516846
jürgen_habermas;isinterestedin;political_philosophy;john_rawls;influences;jürgen_habermas;jürgen_habermas;hasgender;male;karl_marx;influences;jürgen_habermas;john_dewey;influences;jürgen_habermas;11.660895;1;15.137296;1;13.327722;2;1.8593103958087385;3.4595589637756348
jürgen_habermas;isinterestedin;political_philosophy;john_rawls;influences;jürgen_habermas;georg_wilhelm_friedrich_hegel;influences;jürgen_habermas;jürgen_habermas;hasgender;male;karl_marx;influences;jürgen_habermas;11.660895;1;15.137296;1;13.3287325;2;1.859188138237484;3.465571641921997
jürgen_habermas;isinterestedin;political_philosophy;john_rawls;influences;jürgen_habermas;jürgen_habermas;hasgender;male;john_dewey;influences;jürgen_habermas;carl_schmitt;influences;jürgen_habermas;11.660895;1;15.137296;1;13.495565;2;1.837770243301961;3.46635365486145
jürgen_habermas;isinterestedin;political_philosophy;jürgen_habermas;hasgender;male;immanuel_kant;influences;jürgen_habermas;karl_marx;influences;jürgen_habermas;carl_schmitt;influences;jürgen_habermas;11.660895;1;15.137296;1;13.444187;1;0.8446325282788879;3.4607672691345215
jürgen_habermas;isinterestedin;political_philosophy;john_rawls;influences;jürgen_habermas;georg_wilhelm_friedrich_hegel;influences;jürgen_habermas;jürgen_habermas;hasgender;male;carl_schmitt;influences;jürgen_habermas;11.660895;1;15.137296;1;13.533975;1;0.8324820395521785;3.4760491847991943
jürgen_habermas;isinterestedin;political_philosophy;john_rawls;influences;jürgen_habermas;jürgen_habermas;hasgender;male;immanuel_kant;influences;jürgen_habermas;john_dewey;influences;jürgen_habermas;11.660895;1;15.137296;1;13.398653;1;0.8505145801285438;3.468275785446167
jürgen_habermas;isinterestedin;political_philosophy;john_rawls;influences;jürgen_habermas;georg_wilhelm_friedrich_hegel;influences;jürgen_habermas;jürgen_habermas;hasgender;male;immanuel_kant;influences;jürgen_habermas;11.660895;1;15.137296;1;13.365858;1;0.8546363651537335;3.467219114303589
jürgen_habermas;isinterestedin;political_philosophy;jürgen_habermas;hasgender;male;karl_marx;influences;jürgen_habermas;john_dewey;influences;jürgen_habermas;carl_schmitt;influences;jürgen_habermas;11.660895;1;15.137296;1;13.470194;2;1.8411890412520822;3.460524797439575
jürgen_habermas;isinterestedin;political_philosophy;georg_wilhelm_friedrich_hegel;influences;jürgen_habermas;jürgen_habermas;hasgender;male;karl_marx;influences;jürgen_habermas;carl_schmitt;influences;jürgen_habermas;11.660895;1;15.137296;1;13.409521;2;1.849127548376103;3.46761155128479
penarth;islocatedin;wales;penarth;islocatedin;south_wales;penarth;islocatedin;united_kingdom;penarth;islocatedin;glamorgan;penarth;islocatedin;vale_of_glamorgan;9.030949;1;13.420266;2;4.614982;9;7.999850083851101;3.1612484455108643
penarth;islocatedin;wales;penarth;islocatedin;south_wales;penarth;islocatedin;glamorgan;penarth;islocatedin;vale_of_glamorgan;ted_vizard;wasbornin;penarth;9.030949;1;13.420266;2;8.1512985;8;6.994877452174479;3.179490327835083
penarth;islocatedin;wales;penarth;islocatedin;south_wales;penarth;islocatedin;glamorgan;penarth;islocatedin;vale_of_glamorgan;peter_aitken;wasbornin;penarth;9.030949;1;13.420266;2;8.691814;5;3.991237316022861;3.1930508613586426
penarth;islocatedin;wales;penarth;islocatedin;south_wales;penarth;islocatedin;glamorgan;penarth;islocatedin;vale_of_glamorgan;jem_(singer);wasbornin;penarth;9.030949;1;13.420266;2;8.717796;5;3.991008735246027;3.1725027561187744
penarth;islocatedin;wales;penarth;islocatedin;south_wales;penarth;islocatedin;united_kingdom;penarth;islocatedin;glamorgan;ted_vizard;wasbornin;penarth;9.030949;1;13.420266;2;8.296596;6;4.994081114156316;3.1602110862731934
penarth;islocatedin;wales;penarth;islocatedin;south_wales;penarth;islocatedin;united_kingdom;penarth;islocatedin;glamorgan;peter_aitken;wasbornin;penarth;9.030949;1;13.420266;2;8.528493;4;2.992547854306694;3.1451210975646973
penarth;islocatedin;wales;penarth;islocatedin;south_wales;penarth;islocatedin;united_kingdom;penarth;islocatedin;glamorgan;jem_(singer);wasbornin;penarth;9.030949;1;13.420266;2;8.921051;4;2.989004525474409;3.1471211910247803
penarth;islocatedin;wales;penarth;islocatedin;south_wales;penarth;islocatedin;united_kingdom;penarth;islocatedin;vale_of_glamorgan;ted_vizard;wasbornin;penarth;9.030949;1;13.420266;2;10.379929;5;3.9543635335960134;3.1468350887298584
penarth;islocatedin;wales;penarth;islocatedin;south_wales;penarth;islocatedin;united_kingdom;penarth;islocatedin;vale_of_glamorgan;peter_aitken;wasbornin;penarth;9.030949;1;13.420266;2;10.704476;5;3.9379519592027585;3.1455941200256348
penarth;islocatedin;wales;penarth;islocatedin;south_wales;penarth;islocatedin;united_kingdom;penarth;islocatedin;vale_of_glamorgan;jem_(singer);wasbornin;penarth;9.030949;1;13.420266;2;11.027681;4;2.9162601069672887;3.145934820175171
penarth;islocatedin;wales;penarth;islocatedin;south_wales;penarth;islocatedin;glamorgan;ted_vizard;wasbornin;penarth;peter_aitken;wasbornin;penarth;9.030949;1;13.420266;2;11.3485565;4;2.888122944307429;3.163648843765259
cristian_ianu;playsfor;fc_wohlen;cristian_ianu;isaffiliatedto;fc_wohlen;cristian_ianu;playsfor;fc_aarau;cristian_ianu;playsfor;ac_bellinzona;cristian_ianu;playsfor;fc_uta_arad;10.176399;1;16.216183;1;12.227954;7;6.981804694786302;3.160231113433838
cristian_ianu;playsfor;fc_wohlen;cristian_ianu;isaffiliatedto;fc_wohlen;cristian_ianu;playsfor;fc_luzern;cristian_ianu;playsfor;fc_aarau;cristian_ianu;playsfor;fc_uta_arad;10.176399;1;16.216183;1;12.042064;7;6.98484448115398;3.16526460647583
