camille_oponga;playsfor;red_star_f.c.;camille_oponga;isaffiliatedto;red_star_f.c.;camille_oponga;playsfor;es_viry-châtillon;camille_oponga;playsfor;pau_fc;camille_oponga;playsfor;as_cannes;9.867278;1;16.245335;1;12.49638;6;5.976999153655828;3.186861515045166
jukka_koskinen_(footballer);isaffiliatedto;mypa;jukka_koskinen_(footballer);playsfor;mypa;jukka_koskinen_(footballer);wasbornin;lahti;jukka_koskinen_(footballer);isaffiliatedto;finland_national_football_team;jukka_koskinen_(footballer);isaffiliatedto;willem_ii_(football_club);10.135375;1;16.380524;1;12.355735;3;2.9824464366645165;3.190735340118408
jukka_koskinen_(footballer);isaffiliatedto;mypa;jukka_koskinen_(footballer);playsfor;mypa;jukka_koskinen_(footballer);isaffiliatedto;fc_lahti;jukka_koskinen_(footballer);isaffiliatedto;finland_national_football_team;jukka_koskinen_(footballer);isaffiliatedto;willem_ii_(football_club);10.135375;1;16.380524;1;12.276166;4;3.9837672370870036;3.189847469329834
jukka_koskinen_(footballer);isaffiliatedto;mypa;jukka_koskinen_(footballer);playsfor;mypa;jukka_koskinen_(footballer);isaffiliatedto;reipas_lahti;jukka_koskinen_(footballer);isaffiliatedto;willem_ii_(football_club);jukka_koskinen_(footballer);isaffiliatedto;fc_seoul;10.135375;1;16.380524;1;12.481537;6;5.980139981632638;3.190408706665039
yuji_nakazawa;playsfor;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;yokohama_f._marinos;yuji_nakazawa;playsfor;américa_futebol_clube_(mg);yuji_nakazawa;hasgender;male;yuji_nakazawa;playsfor;tokyo_verdy;9.498232;1;16.896358;1;11.203241;6;5.996642237850405;3.2119462490081787
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;miami_toros;9.383732;1;15.671467;1;15.324582;5;4.585861930154823;3.197504997253418
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);9.383732;1;15.671467;1;15.236307;5;4.607105077724177;3.198953866958618
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;miami_toros;9.383732;1;15.671467;1;15.378356;5;4.572757548751184;3.1989269256591797
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.356598;5;4.578073263908871;3.199399471282959
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.438046;5;4.558091571928072;3.1992580890655518
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.368464;5;4.5751763034982575;3.197800874710083
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.489428;5;4.545384553830532;3.200979232788086
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.446729;5;4.555949241514749;3.202531337738037
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;miami_toros;9.383732;1;15.671467;1;15.536233;5;4.5337570391504585;3.198357105255127
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.467054;5;4.550925912496451;3.1978633403778076
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.53468;5;4.53414339504503;3.1974995136260986
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;washington_darts;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.53593;5;4.5338325098995975;3.197800874710083
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.559934;5;4.527854422297824;3.1986067295074463
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.654874;5;4.504148149683436;3.198265314102173
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.641139;5;4.507581368146674;3.199178457260132
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.67542;5;4.499011756276486;3.2000443935394287
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;miami_toros;9.383732;1;15.671467;1;15.624665;5;4.5116982565385815;3.1993191242218018
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.677723;5;4.498435979222252;3.1992194652557373
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;washington_darts;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.68271;5;4.497189312977292;3.197525978088379
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.728675;5;4.4857018840106235;3.1983120441436768
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;washington_darts;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.697356;5;4.493528012322427;3.199281692504883
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.758448;5;4.47826849445109;3.200448989868164
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.684255;5;4.496803088838166;3.199493408203125
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;washington_darts;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.795634;5;4.468997960489123;3.19860577583313
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.801597;5;4.467513376942796;3.1974081993103027
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.712361;5;4.489777797470752;3.2052650451660156
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.871395;5;4.450183753725866;3.2007267475128174
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;washington_darts;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.806398;5;4.466318195807273;3.2004640102386475
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;washington_darts;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.93212;5;4.435203071248298;3.199702501296997
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.910258;5;4.440584196456465;3.206770420074463
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;washington_darts;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.917498;5;4.4388006925497265;3.2026853561401367
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.946188;5;4.431748429830927;3.1974358558654785
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasgender;male;ben_moody;hasmusicalrole;wordnet_drum_103249569;ben_moody;hasmusicalrole;wordnet_piano_103928116;9.440254;1;14.458475;2;10.562513;5;3.980081011523141;3.1873936653137207
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasgender;male;ben_moody;hasmusicalrole;wordnet_piano_103928116;amy_lee;ismarriedto;ben_moody;9.440254;1;14.458475;2;11.056236;4;2.9677744315394645;3.186713695526123
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasgender;male;ben_moody;hasmusicalrole;wordnet_piano_103928116;ben_moody;ismarriedto;amy_lee;9.440254;1;14.458475;2;11.08666;4;2.966811968932237;3.187168598175049
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasgender;male;ben_moody;hasmusicalrole;wordnet_piano_103928116;ben_moody;wasbornin;little_rock_arkansas;9.440254;1;14.458475;2;11.111622;4;2.9660016404089093;3.1870474815368652
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasmusicalrole;wordnet_drum_103249569;ben_moody;hasmusicalrole;wordnet_piano_103928116;amy_lee;ismarriedto;ben_moody;9.440254;1;14.458475;2;11.320942;5;3.9584146745716318;3.1659746170043945
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasmusicalrole;wordnet_drum_103249569;ben_moody;hasmusicalrole;wordnet_piano_103928116;ben_moody;ismarriedto;amy_lee;9.440254;1;14.458475;2;11.335546;5;3.957828720842051;3.1648833751678467
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasmusicalrole;wordnet_drum_103249569;ben_moody;hasmusicalrole;wordnet_piano_103928116;ben_moody;wasbornin;little_rock_arkansas;9.440254;1;14.458475;2;11.454975;5;3.952731994218639;3.166578769683838
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasmusicalrole;wordnet_piano_103928116;ben_moody;ismarriedto;amy_lee;amy_lee;ismarriedto;ben_moody;9.440254;1;14.458475;2;11.881371;3;1.9293734536222138;3.16481876373291
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasmusicalrole;wordnet_piano_103928116;ben_moody;wasbornin;little_rock_arkansas;amy_lee;ismarriedto;ben_moody;9.440254;1;14.458475;2;11.874076;3;1.9298507662448479;3.1667428016662598
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasmusicalrole;wordnet_piano_103928116;ben_moody;wasbornin;little_rock_arkansas;ben_moody;ismarriedto;amy_lee;9.440254;1;14.458475;2;11.880578;3;1.929425454606526;3.166579008102417
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasgender;male;ben_moody;hasmusicalrole;wordnet_drum_103249569;amy_lee;ismarriedto;ben_moody;9.440254;1;14.458475;2;12.631889;4;2.8613544922528606;3.187563180923462
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasgender;male;ben_moody;hasmusicalrole;wordnet_drum_103249569;ben_moody;ismarriedto;amy_lee;9.440254;1;14.458475;2;12.645723;4;2.859694121794874;3.1864190101623535
i'm_not_there;islocatedin;united_states;jay_rabinowitz_(editor);edited;i'm_not_there;cate_blanchett;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;6.259733;2;1.9016516559456438;3.165806770324707
i'm_not_there;islocatedin;united_states;todd_haynes;directed;i'm_not_there;cate_blanchett;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;6.612973;2;1.8655848818212981;3.1666369438171387
i'm_not_there;islocatedin;united_states;jay_rabinowitz_(editor);edited;i'm_not_there;todd_haynes;directed;i'm_not_there;cate_blanchett;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;8.591494;1;8.475446;1;6.5948534;2;1.86767914974727;3.166395902633667
i'm_not_there;islocatedin;united_states;jay_rabinowitz_(editor);edited;i'm_not_there;todd_haynes;directed;i'm_not_there;richard_gere;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;6.6451855;2;1.8617927302799755;3.1661996841430664
i'm_not_there;islocatedin;united_states;jay_rabinowitz_(editor);edited;i'm_not_there;todd_haynes;directed;i'm_not_there;cate_blanchett;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;6.9223022;2;1.825367287459658;3.1653504371643066
i'm_not_there;islocatedin;united_states;bob_dylan;wrotemusicfor;i'm_not_there;cate_blanchett;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;6.606141;2;1.8663777999832738;3.167996883392334
i'm_not_there;islocatedin;united_states;cate_blanchett;actedin;i'm_not_there;todd_haynes;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;6.804719;2;1.8416726952250235;3.1661438941955566
i'm_not_there;islocatedin;united_states;cate_blanchett;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;heath_ledger;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;6.5934973;2;1.867834771595017;3.1673128604888916
i'm_not_there;islocatedin;united_states;jay_rabinowitz_(editor);edited;i'm_not_there;bob_dylan;wrotemusicfor;i'm_not_there;cate_blanchett;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;8.591494;1;8.475446;1;6.708031;2;1.8541358528489924;3.166347026824951
i'm_not_there;islocatedin;united_states;jay_rabinowitz_(editor);edited;i'm_not_there;bob_dylan;wrotemusicfor;i'm_not_there;richard_gere;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;6.6314054;2;1.8634258573063027;3.166198253631592
i'm_not_there;islocatedin;united_states;jay_rabinowitz_(editor);edited;i'm_not_there;cate_blanchett;actedin;i'm_not_there;todd_haynes;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;8.591494;1;8.475446;1;6.9316497;2;1.8240158835667208;3.165933609008789
i'm_not_there;islocatedin;united_states;jay_rabinowitz_(editor);edited;i'm_not_there;cate_blanchett;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;heath_ledger;actedin;i'm_not_there;8.591494;1;8.475446;1;6.6498275;2;1.8612389098574966;3.1673636436462402
i'm_not_there;islocatedin;united_states;jay_rabinowitz_(editor);edited;i'm_not_there;todd_haynes;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;6.7143383;2;1.8533483055854272;3.1655519008636475
i'm_not_there;islocatedin;united_states;jay_rabinowitz_(editor);edited;i'm_not_there;richard_gere;actedin;i'm_not_there;heath_ledger;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;6.544795;2;1.8733214262559885;3.1665165424346924
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;sunderland_a.f.c.;chris_woods;isaffiliatedto;nottingham_forest_f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;9.45388;1;17.225637;1;17.225412;3;2.5000562667844304;3.418794870376587
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;playsfor;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;sunderland_a.f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;9.45388;1;17.225637;1;16.049273;4;3.7642935734960186;3.41828989982605
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;playsfor;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;sunderland_a.f.c.;chris_woods;isaffiliatedto;nottingham_forest_f.c.;9.45388;1;17.225637;1;16.15482;4;3.7447524356802377;3.4201011657714844
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;playsfor;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;nottingham_forest_f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;9.45388;1;17.225637;1;16.14339;4;3.7469189301469137;3.4276890754699707
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;playsfor;england_national_under-21_football_team;chris_woods;isaffiliatedto;sunderland_a.f.c.;chris_woods;isaffiliatedto;nottingham_forest_f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;9.45388;1;17.225637;1;16.151125;4;3.7454541174875753;3.421347141265869
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;sunderland_a.f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;chris_woods;isaffiliatedto;england_national_football_b_team;9.45388;1;17.225637;1;16.846098;4;3.593762028660729;3.4186389446258545
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;sunderland_a.f.c.;chris_woods;isaffiliatedto;nottingham_forest_f.c.;chris_woods;isaffiliatedto;england_national_football_b_team;9.45388;1;17.225637;1;16.939566;4;3.5710341681634676;3.4189507961273193
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;nottingham_forest_f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;chris_woods;isaffiliatedto;england_national_football_b_team;9.45388;1;17.225637;1;16.932625;4;3.5727335114538947;3.4178414344787598
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;isaffiliatedto;sunderland_a.f.c.;chris_woods;isaffiliatedto;nottingham_forest_f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;chris_woods;isaffiliatedto;england_national_football_b_team;9.45388;1;17.225637;1;16.963617;4;3.565132814851389;3.418914318084717
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;sunderland_a.f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;chris_woods;isaffiliatedto;everton_f.c.;9.45388;1;17.225637;1;17.057913;3;2.5418331290822707;3.4191081523895264
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;sunderland_a.f.c.;chris_woods;playsfor;nottingham_forest_f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;9.45388;1;17.225637;1;17.085358;4;3.5350125453500363;3.41908860206604
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;sunderland_a.f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;chris_woods;isaffiliatedto;rangers_f.c.;9.45388;1;17.225637;1;17.13381;1;0.5229407302069301;3.420135974884033
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;playsfor;sun_pegasus_fc;yeung_ching_kwong;playsfor;eastern_aa;9.183547;1;16.571125;1;17.149908;5;4.359212665278127;3.1945433616638184
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;isaffiliatedto;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;playsfor;sun_pegasus_fc;9.183547;1;16.571125;1;15.0663395;5;4.818287137727917;3.1951193809509277
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;isaffiliatedto;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;playsfor;sun_pegasus_fc;yeung_ching_kwong;playsfor;eastern_aa;9.183547;1;16.571125;1;15.471311;4;3.750225330936912;3.1924779415130615
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;isaffiliatedto;hong_kong_national_football_team;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;playsfor;sun_pegasus_fc;yeung_ching_kwong;playsfor;eastern_aa;9.183547;1;16.571125;1;15.508843;4;3.7431263221774103;3.182548761367798
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;isaffiliatedto;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;playsfor;eastern_aa;9.183547;1;16.571125;1;15.57221;4;3.730845145861117;3.1756813526153564
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;playsfor;sun_pegasus_fc;yeung_ching_kwong;wasbornin;hong_kong;9.183547;1;16.571125;1;16.423454;4;3.536850744849406;3.174597978591919
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;hasgender;male;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;playsfor;sun_pegasus_fc;9.183547;1;16.571125;1;16.365719;4;3.551171755010298;3.194871425628662
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;isaffiliatedto;eastern_aa;yeung_ching_kwong;playsfor;sun_pegasus_fc;9.183547;1;16.571125;1;16.781942;4;3.4474900011479432;3.1735188961029053
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;playsfor;sun_pegasus_fc;yeung_ching_kwong;playsfor;eastern_aa;yeung_ching_kwong;wasbornin;hong_kong;9.183547;1;16.571125;1;16.919012;4;3.4138949021795875;3.1755266189575195
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;playsfor;sun_pegasus_fc;yeung_ching_kwong;playsfor;eastern_aa;yeung_ching_kwong;wasbornin;hong_kong;9.183547;1;16.571125;1;16.988916;4;3.397045377321253;3.17435622215271
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;playsfor;eastern_aa;yeung_ching_kwong;wasbornin;hong_kong;9.183547;1;16.571125;1;16.774061;4;3.4494393581826017;3.174973726272583
