francisco_buyo;isaffiliatedto;spain_national_under-20_football_team;francisco_buyo;playsfor;spain_national_under-20_football_team;francisco_buyo;isaffiliatedto;spain_national_under-21_football_team;francisco_buyo;isaffiliatedto;spain_national_under-23_football_team;9.429634;1;16.56402;1;12.935366;9;8.974134881218271;3.393561840057373
jukka_koskinen_(footballer);isaffiliatedto;mypa;jukka_koskinen_(footballer);playsfor;mypa;jukka_koskinen_(footballer);isaffiliatedto;fc_haka;jukka_koskinen_(footballer);hasgender;male;10.135375;1;16.380524;1;12.731209;3;2.974650375011214;3.2231266498565674
jukka_koskinen_(footballer);isaffiliatedto;mypa;jukka_koskinen_(footballer);playsfor;mypa;jukka_koskinen_(footballer);isaffiliatedto;fc_haka;jukka_koskinen_(footballer);isaffiliatedto;fc_seoul;10.135375;1;16.380524;1;12.803221;4;3.972809031903866;3.2039644718170166
jukka_koskinen_(footballer);isaffiliatedto;mypa;jukka_koskinen_(footballer);playsfor;mypa;jukka_koskinen_(footballer);isaffiliatedto;reipas_lahti;jukka_koskinen_(footballer);isaffiliatedto;finland_national_football_team;10.135375;1;16.380524;1;12.620926;3;2.9772371109378057;3.202479362487793
jukka_koskinen_(footballer);isaffiliatedto;mypa;jukka_koskinen_(footballer);playsfor;mypa;jukka_koskinen_(footballer);isaffiliatedto;willem_ii_(football_club);jukka_koskinen_(footballer);playsfor;finland_national_football_team;10.135375;1;16.380524;1;12.4633875;3;2.9804902085137233;3.193434238433838
jukka_koskinen_(footballer);isaffiliatedto;mypa;jukka_koskinen_(footballer);playsfor;mypa;jukka_koskinen_(footballer);isaffiliatedto;reipas_lahti;jukka_koskinen_(footballer);hasgender;male;10.135375;1;16.380524;1;12.775234;2;1.9735396060023431;3.212739944458008
yuji_nakazawa;playsfor;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;yokohama_f._marinos;yuji_nakazawa;hasgender;male;yuji_nakazawa;playsfor;tokyo_verdy;9.498232;1;16.896358;1;11.791777;3;2.993967732893144;3.190711736679077
yuji_nakazawa;playsfor;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;yokohama_f._marinos;yuji_nakazawa;playsfor;américa_futebol_clube_(mg);yuji_nakazawa;playsfor;tokyo_verdy;9.498232;1;16.896358;1;12.348384;4;3.9895223152845953;3.1703381538391113
yuji_nakazawa;playsfor;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;tokyo_verdy;yuji_nakazawa;playsfor;tokyo_verdy;9.498232;1;16.896358;1;11.531443;4;3.995343926555417;3.171421527862549
yuji_nakazawa;playsfor;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;yokohama_f._marinos;yuji_nakazawa;playsfor;japan_national_football_team;yuji_nakazawa;playsfor;tokyo_verdy;9.498232;1;16.896358;1;12.09666;4;3.9918349902274777;3.1712043285369873
yuji_nakazawa;playsfor;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;japan_national_football_team;yuji_nakazawa;playsfor;tokyo_verdy;9.498232;1;16.896358;1;12.339305;2;1.9896160281242476;3.17132830619812
yuji_nakazawa;playsfor;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;américa_futebol_clube_(mg);yuji_nakazawa;playsfor;tokyo_verdy;9.498232;1;16.896358;1;12.71096;3;2.985011913765481;3.170062780380249
yuji_nakazawa;playsfor;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;yokohama_f._marinos;yuji_nakazawa;playsfor;américa_futebol_clube_(mg);yuji_nakazawa;hasgender;male;9.498232;1;16.896358;1;11.386761;5;4.995968582965736;3.1917002201080322
yuji_nakazawa;playsfor;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;yokohama_f._marinos;yuji_nakazawa;hasgender;male;yuji_nakazawa;isaffiliatedto;tokyo_verdy;9.498232;1;16.896358;1;12.004795;3;2.9925463022755188;3.192549705505371
yuji_nakazawa;playsfor;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;yokohama_f._marinos;yuji_nakazawa;playsfor;japan_national_football_team;yuji_nakazawa;hasgender;male;9.498232;1;16.896358;1;11.414878;4;3.9958540988919706;3.1915855407714844
yuji_nakazawa;playsfor;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;japan_national_football_team;yuji_nakazawa;hasgender;male;9.498232;1;16.896358;1;11.648167;2;1.9947704763167349;3.1902716159820557
yuji_nakazawa;playsfor;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;yokohama_f._marinos;yuji_nakazawa;isaffiliatedto;américa_futebol_clube_(mg);yuji_nakazawa;hasgender;male;9.498232;1;16.896358;1;12.557489;1;0.9871168618187927;3.192046642303467
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);9.383732;1;15.671467;1;15.24881;4;3.6041188745815997;3.208658218383789
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;miami_toros;9.383732;1;15.671467;1;15.360739;4;3.5770629655664523;3.210078001022339
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);9.383732;1;15.671467;1;15.320512;4;3.5868491470506543;3.2110753059387207
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.414121;4;3.563983805950944;3.2118160724639893
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;miami_toros;9.383732;1;15.671467;1;15.463571;4;3.5517876668226056;3.214245080947876
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.431348;4;3.5597429699099625;3.2119901180267334
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);9.383732;1;15.671467;1;15.524023;4;3.5367943089820058;3.209465265274048
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;miami_toros;9.383732;1;15.671467;1;15.538074;4;3.5332989603836564;3.2102999687194824
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.5309305;4;3.5350763648893784;3.212305784225464
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.550113;4;3.530301348025657;3.211651563644409
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.551472;4;3.5299628354452746;3.2123847007751465
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;miami_toros;9.383732;1;15.671467;1;15.60747;4;3.5159938587706034;3.2109081745147705
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.575088;4;3.5240761860018806;3.2102479934692383
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.630627;4;3.5102086183428978;3.209136962890625
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);9.383732;1;15.671467;1;15.552447;4;3.5297198020275826;3.2099173069000244
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.654591;4;3.5042189550439904;3.207972526550293
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;miami_toros;9.383732;1;15.671467;1;15.666388;4;3.5012698146223027;3.199510335922241
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.64941;4;3.5055139213590643;3.201690435409546
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;washington_darts;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.679264;4;3.498050699573219;3.1927101612091064
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.709528;4;3.490485863035288;3.188476324081421
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.668825;4;3.5006604190800523;3.1888413429260254
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.763226;4;3.4770763998211613;3.2000601291656494
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.727333;4;3.4860370710154296;3.212189197540283
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;miami_toros;9.383732;1;15.671467;1;15.767157;4;3.47609579379774;3.1884360313415527
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.756218;4;3.4788248908285007;3.1869723796844482
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.838696;4;3.4582899832814373;3.1853954792022705
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;washington_darts;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.7970915;4;3.468635073925724;3.1818485260009766
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.86213;4;3.452478040295359;3.182004928588867
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.876551;4;3.4489079877161366;3.1849772930145264
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;15.879935;4;3.4480708208584643;3.1870710849761963
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.895681;4;3.4441800151369315;3.1859800815582275
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;15.931821;4;3.435276678810821;3.1849286556243896
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;washington_darts;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;16.000336;4;3.418515870918558;3.192082405090332
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;miami_toros;leroy_deleon;isaffiliatedto;washington_darts;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;16.014837;4;3.4149909904974285;3.2020788192749023
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;washington_darts;leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;16.043148;4;3.4081348436936714;3.200927257537842
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;playsfor;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);9.383732;1;15.671467;1;12.757174;3;2.948548499225102;3.200648307800293
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;playsfor;detroit_lightning;leroy_deleon;isaffiliatedto;phoenix_inferno;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);9.383732;1;15.671467;1;12.975546;3;2.936785518682897;3.200277328491211
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;playsfor;detroit_lightning;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;miami_toros;9.383732;1;15.671467;1;12.902106;3;2.940997493079449;3.2000317573547363
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;playsfor;detroit_lightning;leroy_deleon;isaffiliatedto;san_jose_earthquakes_(1974–88);leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);9.383732;1;15.671467;1;12.911771;3;2.940458613834253;3.201629161834717
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;playsfor;detroit_lightning;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;washington_darts;9.383732;1;15.671467;1;13.054514;3;2.9319447017714557;3.2013297080993652
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;playsfor;detroit_lightning;leroy_deleon;isaffiliatedto;washington_diplomats;leroy_deleon;isaffiliatedto;phoenix_inferno;9.383732;1;15.671467;1;13.015521;3;2.9343765110046838;3.1999003887176514
leroy_deleon;isaffiliatedto;detroit_lightning;leroy_deleon;playsfor;detroit_lightning;leroy_deleon;isaffiliatedto;seattle_sounders_(1974–83);leroy_deleon;isaffiliatedto;new_york_generals;9.383732;1;15.671467;1;13.109706;3;2.928359660211524;3.2006492614746094
joseba_del_olmo;playsfor;arenas_club_de_getxo;joseba_del_olmo;isaffiliatedto;arenas_club_de_getxo;joseba_del_olmo;playsfor;sd_ponferradina;joseba_del_olmo;playsfor;hércules_cf;9.8726845;1;15.829638;1;13.213041;4;3.93192207666228;3.2008159160614014
joseba_del_olmo;playsfor;arenas_club_de_getxo;joseba_del_olmo;isaffiliatedto;arenas_club_de_getxo;joseba_del_olmo;playsfor;sd_ponferradina;joseba_del_olmo;playsfor;sd_eibar;9.8726845;1;15.829638;1;13.099402;4;3.938787348739215;3.2016758918762207
joseba_del_olmo;playsfor;arenas_club_de_getxo;joseba_del_olmo;isaffiliatedto;arenas_club_de_getxo;joseba_del_olmo;playsfor;hércules_cf;joseba_del_olmo;playsfor;sd_eibar;9.8726845;1;15.829638;1;13.2794285;4;3.9275875572398884;3.2018635272979736
joseba_del_olmo;playsfor;arenas_club_de_getxo;joseba_del_olmo;isaffiliatedto;arenas_club_de_getxo;joseba_del_olmo;playsfor;sd_lemona;joseba_del_olmo;playsfor;sd_ponferradina;9.8726845;1;15.829638;1;13.047146;4;3.9417223420963046;3.20304274559021
joseba_del_olmo;playsfor;arenas_club_de_getxo;joseba_del_olmo;isaffiliatedto;arenas_club_de_getxo;joseba_del_olmo;playsfor;sd_lemona;joseba_del_olmo;playsfor;hércules_cf;9.8726845;1;15.829638;1;13.134103;4;3.9367626424175706;3.2033708095550537
joseba_del_olmo;playsfor;arenas_club_de_getxo;joseba_del_olmo;isaffiliatedto;arenas_club_de_getxo;joseba_del_olmo;playsfor;cd_laudio;joseba_del_olmo;playsfor;sd_ponferradina;9.8726845;1;15.829638;1;12.869572;6;5.9507370777738835;3.202467203140259
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasgender;male;ben_moody;hasmusicalrole;wordnet_piano_103928116;9.440254;1;14.458475;2;11.211938;4;2.962548482574685;3.1892189979553223
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasmusicalrole;wordnet_drum_103249569;ben_moody;hasmusicalrole;wordnet_piano_103928116;9.440254;1;14.458475;2;11.388432;5;3.955640019213456;3.1689648628234863
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasmusicalrole;wordnet_piano_103928116;amy_lee;ismarriedto;ben_moody;9.440254;1;14.458475;2;11.858588;3;1.9308543000066654;3.169171094894409
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasmusicalrole;wordnet_piano_103928116;ben_moody;ismarriedto;amy_lee;9.440254;1;14.458475;2;11.882398;3;1.92930600616885;3.169999361038208
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasmusicalrole;wordnet_piano_103928116;ben_moody;wasbornin;little_rock_arkansas;9.440254;1;14.458475;2;12.033235;3;1.9187318800380224;3.168555498123169
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasgender;male;ben_moody;hasmusicalrole;wordnet_drum_103249569;9.440254;1;14.458475;2;12.634671;4;2.8610219393439316;3.1906111240386963
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasgender;male;ben_moody;hasmusicalrole;wordnet_drum_103249569;ben_moody;hasmusicalrole;wordnet_piano_103928116;9.440254;1;14.458475;2;12.72538;3;1.8498078982812376;3.1885182857513428
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasgender;male;amy_lee;ismarriedto;ben_moody;9.440254;1;14.458475;2;12.995474;3;1.8119912792009638;3.1885061264038086
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasgender;male;ben_moody;ismarriedto;amy_lee;9.440254;1;14.458475;2;13.012449;3;1.8093860545594;3.1904520988464355
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasmusicalrole;wordnet_vocal_music_107282006;ben_moody;hasgender;male;ben_moody;wasbornin;little_rock_arkansas;9.440254;1;14.458475;2;12.94947;3;1.8189137821384638;3.189797878265381
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasgender;male;ben_moody;hasmusicalrole;wordnet_piano_103928116;amy_lee;ismarriedto;ben_moody;9.440254;1;14.458475;2;13.010374;2;0.8097060107125985;3.1904408931732178
ben_moody;hasmusicalrole;wordnet_guitar_103467517;ben_moody;hasgender;male;ben_moody;hasmusicalrole;wordnet_piano_103928116;ben_moody;ismarriedto;amy_lee;9.440254;1;14.458475;2;13.029416;2;0.8067546591864948;3.1903085708618164
mohd_farderin_kadir;isaffiliatedto;selangor_fa;mohd_farderin_kadir;playsfor;selangor_fa;mohd_farderin_kadir;isaffiliatedto;perlis_fa;mohd_farderin_kadir;isaffiliatedto;kuala_muda_naza_f.c.;10.301418;1;16.553549;1;13.829636;6;5.938423046811827;3.196812629699707
i'm_not_there;islocatedin;united_states;cate_blanchett;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;6.903904;2;1.8280032910125716;3.172071933746338
i'm_not_there;islocatedin;united_states;jay_rabinowitz_(editor);edited;i'm_not_there;cate_blanchett;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;8.591494;1;8.475446;1;6.946398;2;1.8218669775742051;3.1709892749786377
i'm_not_there;islocatedin;united_states;jay_rabinowitz_(editor);edited;i'm_not_there;richard_gere;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;6.9280066;2;1.8245435502642433;3.1694414615631104
i'm_not_there;islocatedin;united_states;todd_haynes;directed;i'm_not_there;cate_blanchett;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;8.591494;1;8.475446;1;7.110935;2;1.7964918001375634;3.1698436737060547
i'm_not_there;islocatedin;united_states;todd_haynes;directed;i'm_not_there;richard_gere;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;7.1279306;2;1.7937230815455454;3.1693623065948486
i'm_not_there;islocatedin;united_states;jay_rabinowitz_(editor);edited;i'm_not_there;cate_blanchett;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;7.263653;2;1.770616036403359;3.1695830821990967
i'm_not_there;islocatedin;united_states;jay_rabinowitz_(editor);edited;i'm_not_there;todd_haynes;directed;i'm_not_there;richard_gere;actedin;i'm_not_there;8.591494;1;8.475446;1;7.161974;2;1.7880935327553873;3.1700193881988525
i'm_not_there;islocatedin;united_states;todd_haynes;directed;i'm_not_there;cate_blanchett;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;7.383412;2;1.7487645177734574;3.1715407371520996
i'm_not_there;islocatedin;united_states;jay_rabinowitz_(editor);edited;i'm_not_there;todd_haynes;directed;i'm_not_there;cate_blanchett;actedin;i'm_not_there;8.591494;1;8.475446;1;7.559173;2;1.7142820220987711;3.1695783138275146
i'm_not_there;islocatedin;united_states;jay_rabinowitz_(editor);edited;i'm_not_there;todd_haynes;directed;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;7.483795;2;1.7294138197680784;3.170386552810669
i'm_not_there;islocatedin;united_states;bob_dylan;wrotemusicfor;i'm_not_there;cate_blanchett;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;8.591494;1;8.475446;1;7.2958474;2;1.7648755750040763;3.170152187347412
i'm_not_there;islocatedin;united_states;bob_dylan;wrotemusicfor;i'm_not_there;richard_gere;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;7.087075;2;1.8003319775572932;3.1699798107147217
i'm_not_there;islocatedin;united_states;cate_blanchett;actedin;i'm_not_there;todd_haynes;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;8.591494;1;8.475446;1;7.392557;2;1.7470402353539645;3.169471263885498
i'm_not_there;islocatedin;united_states;cate_blanchett;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;heath_ledger;actedin;i'm_not_there;8.591494;1;8.475446;1;7.2090635;2;1.7801228142217553;3.170194625854492
i'm_not_there;islocatedin;united_states;todd_haynes;actedin;i'm_not_there;richard_gere;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;7.269669;2;1.7695508303493765;3.17051100730896
i'm_not_there;islocatedin;united_states;richard_gere;actedin;i'm_not_there;heath_ledger;actedin;i'm_not_there;christian_bale;actedin;i'm_not_there;8.591494;1;8.475446;1;7.1392875;2;1.791857461350633;3.169344663619995
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;sunderland_a.f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;9.45388;1;17.225637;1;17.119404;4;3.526533450118078;3.4421026706695557
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;sunderland_a.f.c.;chris_woods;isaffiliatedto;nottingham_forest_f.c.;9.45388;1;17.225637;1;17.223515;3;2.5005307195577675;3.4409985542297363
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;nottingham_forest_f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;9.45388;1;17.225637;1;17.245348;3;2.4950725243353453;3.4419620037078857
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;isaffiliatedto;sunderland_a.f.c.;chris_woods;isaffiliatedto;nottingham_forest_f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;9.45388;1;17.225637;1;17.256874;2;1.4921914727664762;3.4441111087799072
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;playsfor;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;sunderland_a.f.c.;9.45388;1;17.225637;1;16.118883;3;2.751523518140113;3.443398952484131
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;playsfor;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;9.45388;1;17.225637;1;16.105026;3;2.754102068466036;3.443270206451416
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;playsfor;england_national_under-21_football_team;chris_woods;isaffiliatedto;sunderland_a.f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;9.45388;1;17.225637;1;16.11963;3;2.7513838730485274;3.4407126903533936
