šempeter_pri_gorici;islocatedin;slovenia;šempeter_pri_gorici;islocatedin;slovenian_littoral;andrej_komac;wasbornin;šempeter_pri_gorici;9.471641;1;12.318395;6;11.118994;12;6.768418190114067;3.189997434616089
georges_lemaître;hasgender;male;georges_lemaître;haswonprize;croix_de_guerre_(belgium);georges_lemaître;graduatedfrom;massachusetts_institute_of_technology;9.857141;1;5.937307;1;4.378524;1;0.8261786598454455;3.194946765899658
georges_lemaître;hasgender;male;georges_lemaître;graduatedfrom;university_of_cambridge;georges_lemaître;diedin;leuven;9.857141;1;5.937307;1;4.696474;1;0.7757089428754286;3.1953957080841064
georges_lemaître;hasgender;male;georges_lemaître;haswonprize;croix_de_guerre_(belgium);georges_lemaître;diedin;leuven;9.857141;1;5.937307;1;4.6235285;1;0.7881447321322608;3.19650936126709
georges_lemaître;hasgender;male;georges_lemaître;diedin;leuven;georges_lemaître;graduatedfrom;massachusetts_institute_of_technology;9.857141;1;5.937307;1;4.8516684;1;0.7475595376910198;3.1935360431671143
georges_lemaître;hasgender;male;georges_lemaître;graduatedfrom;university_of_cambridge;georges_lemaître;iscitizenof;belgium;9.857141;1;5.937307;1;4.898634;1;0.738593864730796;3.196739673614502
georges_lemaître;hasgender;male;georges_lemaître;haswonprize;croix_de_guerre_(belgium);georges_lemaître;iscitizenof;belgium;9.857141;1;5.937307;1;4.882641;1;0.7416699002552952;3.195897340774536
georges_lemaître;hasgender;male;georges_lemaître;iscitizenof;belgium;georges_lemaître;graduatedfrom;massachusetts_institute_of_technology;9.857141;1;5.937307;1;5.0881324;1;0.7003939462415464;3.1999714374542236
georges_lemaître;hasgender;male;georges_lemaître;hasacademicadvisor;harlow_shapley;georges_lemaître;graduatedfrom;university_of_cambridge;9.857141;1;5.937307;1;5.1424785;1;0.6888671434748522;3.1957831382751465
georges_lemaître;hasgender;male;georges_lemaître;hasacademicadvisor;harlow_shapley;georges_lemaître;haswonprize;croix_de_guerre_(belgium);9.857141;1;5.937307;1;5.315195;1;0.6506986914123795;3.1971523761749268
georges_lemaître;hasgender;male;georges_lemaître;iscitizenof;belgium;georges_lemaître;diedin;leuven;9.857141;1;5.937307;1;5.238883;1;0.667838229598012;3.195692777633667
georges_lemaître;hasgender;male;georges_lemaître;hasacademicadvisor;harlow_shapley;georges_lemaître;graduatedfrom;massachusetts_institute_of_technology;9.857141;1;5.937307;1;5.340581;1;0.6449068963419499;3.195075273513794
georges_lemaître;hasgender;male;georges_lemaître;graduatedfrom;university_of_cambridge;georges_lemaître;worksat;catholic_university_of_leuven_(1834–1968);9.857141;1;5.937307;1;5.168801;1;0.6831976338058501;3.195824146270752
georges_lemaître;hasgender;male;georges_lemaître;haswonprize;croix_de_guerre_(belgium);georges_lemaître;worksat;catholic_university_of_leuven_(1834–1968);9.857141;1;5.937307;1;5.371395;1;0.6378193032412652;3.197784185409546
georges_lemaître;hasgender;male;georges_lemaître;graduatedfrom;university_of_cambridge;georges_lemaître;haswonprize;eddington_medal;9.857141;1;5.937307;1;5.289084;1;0.6566098908336973;3.198066473007202
georges_lemaître;hasgender;male;georges_lemaître;haswonprize;croix_de_guerre_(belgium);georges_lemaître;haswonprize;eddington_medal;9.857141;1;5.937307;1;5.222384;1;0.6714880279140912;3.19905948638916
robert_kagan;iscitizenof;united_states;robert_kagan;isaffiliatedto;republican_party_(united_states);robert_kagan;graduatedfrom;harvard_university;11.384302;1;15.835427;1;13.141316;1;0.9366782442027349;3.190401315689087
robert_kagan;iscitizenof;united_states;robert_kagan;livesin;virginia;robert_kagan;graduatedfrom;harvard_university;11.384302;1;15.835427;1;13.417952;1;0.9181502426030494;3.1920974254608154
robert_kagan;iscitizenof;united_states;robert_kagan;graduatedfrom;harvard_university;robert_kagan;hasgender;male;11.384302;1;15.835427;1;13.354994;1;0.9227586987114746;3.2111713886260986
robert_kagan;iscitizenof;united_states;robert_kagan;graduatedfrom;yale_university;robert_kagan;graduatedfrom;harvard_university;11.384302;1;15.835427;1;13.177232;1;0.9345143223199661;3.190762519836426
robert_kagan;iscitizenof;united_states;robert_kagan;isaffiliatedto;republican_party_(united_states);robert_kagan;livesin;virginia;11.384302;1;15.835427;1;13.7912655;1;0.8853563702038092;3.1936283111572266
robert_kagan;iscitizenof;united_states;robert_kagan;isaffiliatedto;republican_party_(united_states);robert_kagan;hasgender;male;11.384302;1;15.835427;1;13.751056;1;0.8893748722203104;3.2158520221710205
robert_kagan;iscitizenof;united_states;robert_kagan;livesin;virginia;robert_kagan;hasgender;male;11.384302;1;15.835427;1;14.015778;1;0.8605240880695462;3.2127647399902344
robert_kagan;iscitizenof;united_states;robert_kagan;isaffiliatedto;republican_party_(united_states);robert_kagan;graduatedfrom;yale_university;11.384302;1;15.835427;1;13.837576;1;0.88057130115402;3.1943788528442383
robert_kagan;iscitizenof;united_states;robert_kagan;livesin;virginia;robert_kagan;graduatedfrom;yale_university;11.384302;1;15.835427;1;13.784856;1;0.8860053469859133;3.1977334022521973
robert_kagan;iscitizenof;united_states;robert_kagan;graduatedfrom;yale_university;robert_kagan;hasgender;male;11.384302;1;15.835427;1;14.037594;1;0.8578849968075011;3.217402219772339
robert_kagan;iscitizenof;united_states;robert_kagan;graduatedfrom;harvard_university;robert_kagan;wasbornin;athens;11.384302;1;15.835427;1;14.042224;1;0.8573195681895287;3.1934494972229004
robert_kagan;iscitizenof;united_states;donald_kagan;haschild;robert_kagan;robert_kagan;graduatedfrom;harvard_university;11.384302;1;15.835427;1;14.36426;1;0.8132347852048705;3.1938130855560303
robert_kagan;iscitizenof;united_states;robert_kagan;isaffiliatedto;republican_party_(united_states);robert_kagan;wasbornin;athens;11.384302;1;15.835427;1;14.780976;1;0.7416286947856254;3.1921026706695557
robert_kagan;iscitizenof;united_states;robert_kagan;livesin;virginia;robert_kagan;wasbornin;athens;11.384302;1;15.835427;1;14.84109;1;0.7299437255886153;3.1918468475341797
robert_kagan;iscitizenof;united_states;robert_kagan;hasgender;male;robert_kagan;wasbornin;athens;11.384302;1;15.835427;1;14.681476;1;0.7602319606630832;3.2132797241210938
robert_kagan;iscitizenof;united_states;robert_kagan;graduatedfrom;yale_university;robert_kagan;wasbornin;athens;11.384302;1;15.835427;1;14.914771;1;0.7151757929650108;3.1915347576141357
robert_kagan;iscitizenof;united_states;robert_kagan;isaffiliatedto;republican_party_(united_states);donald_kagan;haschild;robert_kagan;11.384302;1;15.835427;1;14.664877;1;0.7632444790141868;3.1902248859405518
robert_kagan;iscitizenof;united_states;robert_kagan;livesin;virginia;donald_kagan;haschild;robert_kagan;11.384302;1;15.835427;1;14.879021;1;0.7224017687142537;3.1895384788513184
robert_kagan;iscitizenof;united_states;donald_kagan;haschild;robert_kagan;robert_kagan;hasgender;male;11.384302;1;15.835427;1;14.979185;1;0.7018749405782854;3.2112746238708496
robert_kagan;iscitizenof;united_states;robert_kagan;graduatedfrom;yale_university;donald_kagan;haschild;robert_kagan;11.384302;1;15.835427;1;15.024159;1;0.692379610219664;3.189422607421875
robert_kagan;iscitizenof;united_states;robert_kagan;graduatedfrom;american_university;robert_kagan;graduatedfrom;harvard_university;11.384302;1;15.835427;1;14.774607;1;0.7428473278851934;3.1903340816497803
anto_grabo;playsfor;double_flower_fa;anto_grabo;playsfor;sing_tao_sc;anto_grabo;playsfor;south_china_aa;10.589919;1;16.181318;1;16.06862;3;2.528144618487816;3.4285194873809814
anto_grabo;playsfor;double_flower_fa;anto_grabo;isaffiliatedto;double_flower_fa;anto_grabo;playsfor;south_china_aa;10.589919;1;16.181318;1;13.679712;2;1.9242543290130896;3.4269165992736816
anto_grabo;playsfor;double_flower_fa;anto_grabo;isaffiliatedto;double_flower_fa;anto_grabo;playsfor;sing_tao_sc;10.589919;1;16.181318;1;13.739716;2;1.919945200296501;3.425306558609009
anto_grabo;playsfor;double_flower_fa;anto_grabo;playsfor;south_china_aa;anto_grabo;playsfor;fk_željezničar_sarajevo;10.589919;1;16.181318;1;15.884005;2;1.573785695096364;3.426013231277466
anto_grabo;playsfor;double_flower_fa;anto_grabo;playsfor;south_china_aa;anto_grabo;playsfor;hnk_cibalia;10.589919;1;16.181318;1;15.962631;2;1.5544549160333;3.427321434020996
anto_grabo;playsfor;double_flower_fa;anto_grabo;playsfor;south_china_aa;anto_grabo;playsfor;k.f.c._lommel_s.k.;10.589919;1;16.181318;1;16.050053;2;1.5327693703924479;3.425441026687622
anto_grabo;playsfor;double_flower_fa;anto_grabo;playsfor;hong_kong_national_football_team;anto_grabo;playsfor;south_china_aa;10.589919;1;16.181318;1;16.014513;2;1.541604893668795;3.4280169010162354
anto_grabo;playsfor;double_flower_fa;anto_grabo;playsfor;sing_tao_sc;anto_grabo;playsfor;fk_željezničar_sarajevo;10.589919;1;16.181318;1;16.041348;3;2.5349356756841335;3.428115129470825
anto_grabo;playsfor;double_flower_fa;anto_grabo;playsfor;sun_hei_sc;anto_grabo;playsfor;south_china_aa;10.589919;1;16.181318;1;16.107033;2;1.5185628412517138;3.427478790283203
anto_grabo;playsfor;double_flower_fa;anto_grabo;playsfor;south_china_aa;anto_grabo;isaffiliatedto;hong_kong_football_club;10.589919;1;16.181318;1;16.08456;2;1.524170617850511;3.428126573562622
anto_grabo;playsfor;double_flower_fa;anto_grabo;playsfor;south_china_aa;anto_grabo;isaffiliatedto;fk_velež_mostar;10.589919;1;16.181318;1;16.111202;2;1.5175218328710511;3.429063558578491
marcelo_ojeda;isaffiliatedto;cd_tenerife;marcelo_ojeda;isaffiliatedto;argentinos_juniors;marcelo_ojeda;isaffiliatedto;estudiantes_de_la_plata;9.670346;1;16.91795;1;16.646187;3;2.567525630262482;3.2149457931518555
marcelo_ojeda;isaffiliatedto;cd_tenerife;marcelo_ojeda;isaffiliatedto;estudiantes_de_la_plata;marcelo_ojeda;isaffiliatedto;club_atlético_lanús;9.670346;1;16.91795;1;16.711731;3;2.5513727516208973;3.212902784347534
marcelo_ojeda;isaffiliatedto;cd_tenerife;marcelo_ojeda;isaffiliatedto;argentinos_juniors;marcelo_ojeda;isaffiliatedto;club_atlético_lanús;9.670346;1;16.91795;1;16.708027;3;2.5522888183832495;3.2136199474334717
marcelo_ojeda;isaffiliatedto;cd_tenerife;marcelo_ojeda;isaffiliatedto;estudiantes_de_la_plata;marcelo_ojeda;isaffiliatedto;defensa_y_justicia;9.670346;1;16.91795;1;16.893297;3;2.5061628081550404;3.213841676712036
marcelo_ojeda;isaffiliatedto;cd_tenerife;marcelo_ojeda;isaffiliatedto;argentinos_juniors;marcelo_ojeda;isaffiliatedto;defensa_y_justicia;9.670346;1;16.91795;1;16.884405;3;2.508385348824566;3.2158362865448
marcelo_ojeda;isaffiliatedto;cd_tenerife;marcelo_ojeda;isaffiliatedto;club_atlético_lanús;marcelo_ojeda;isaffiliatedto;defensa_y_justicia;9.670346;1;16.91795;1;16.942577;3;2.4938433897872234;3.212941884994507
marcelo_ojeda;isaffiliatedto;cd_tenerife;marcelo_ojeda;playsfor;cd_tenerife;marcelo_ojeda;isaffiliatedto;estudiantes_de_la_plata;9.670346;1;16.91795;1;14.516058;2;1.9169714420278736;3.2141051292419434
marcelo_ojeda;isaffiliatedto;cd_tenerife;marcelo_ojeda;playsfor;cd_tenerife;marcelo_ojeda;isaffiliatedto;argentinos_juniors;9.670346;1;16.91795;1;14.439777;2;1.922597380077049;3.2124006748199463
marcelo_ojeda;isaffiliatedto;cd_tenerife;marcelo_ojeda;playsfor;cd_tenerife;marcelo_ojeda;isaffiliatedto;club_atlético_lanús;9.670346;1;16.91795;1;14.604607;2;1.9099760920782234;3.214327573776245
marcelo_ojeda;isaffiliatedto;cd_tenerife;marcelo_ojeda;playsfor;cd_tenerife;marcelo_ojeda;isaffiliatedto;defensa_y_justicia;9.670346;1;16.91795;1;14.8072405;2;1.891939706324481;3.2137956619262695
marcelo_ojeda;isaffiliatedto;cd_tenerife;marcelo_ojeda;isaffiliatedto;estudiantes_de_la_plata;marcelo_ojeda;isaffiliatedto;c.d._tenerife;9.670346;1;16.91795;1;16.522455;2;1.5976046762595664;3.2135872840881348
marcelo_ojeda;isaffiliatedto;cd_tenerife;marcelo_ojeda;isaffiliatedto;argentinos_juniors;marcelo_ojeda;isaffiliatedto;c.d._tenerife;9.670346;1;16.91795;1;16.521612;2;1.5978073901476995;3.2127525806427
marcelo_ojeda;isaffiliatedto;cd_tenerife;marcelo_ojeda;isaffiliatedto;c.d._tenerife;marcelo_ojeda;isaffiliatedto;club_atlético_lanús;9.670346;1;16.91795;1;16.568495;2;1.586485382440689;3.213733434677124
maniche;isaffiliatedto;portugal_national_football_team;maniche;playsfor;portugal_national_football_team;maniche;isaffiliatedto;sporting_clube_de_portugal;9.897483;1;17.07044;1;15.984453;2;1.7476253117650848;3.4345200061798096
maniche;isaffiliatedto;portugal_national_football_team;maniche;isaffiliatedto;sporting_clube_de_portugal;maniche;isaffiliatedto;portugal_national_under-21_football_team;9.897483;1;17.07044;1;16.811293;2;1.5644267522977915;3.4356882572174072
maniche;isaffiliatedto;portugal_national_football_team;maniche;isaffiliatedto;sporting_clube_de_portugal;maniche;isaffiliatedto;chelsea_f.c.;9.897483;1;17.07044;1;16.79117;2;1.5693672878366556;3.434782028198242
maniche;isaffiliatedto;portugal_national_football_team;maniche;isaffiliatedto;sporting_clube_de_portugal;maniche;isaffiliatedto;f.c._porto;9.897483;1;17.07044;1;16.819489;2;1.5624107492954633;3.436134099960327
maniche;isaffiliatedto;portugal_national_football_team;maniche;isaffiliatedto;sporting_clube_de_portugal;maniche;isaffiliatedto;inter_milan;9.897483;1;17.07044;1;16.856678;2;1.553238002220029;3.434129476547241
maniche;isaffiliatedto;portugal_national_football_team;maniche;isaffiliatedto;sporting_clube_de_portugal;maniche;playsfor;1._fc_köln;9.897483;1;17.07044;1;16.901249;2;1.5421972276209077;3.435527801513672
maniche;isaffiliatedto;portugal_national_football_team;maniche;playsfor;s.l._benfica;maniche;isaffiliatedto;sporting_clube_de_portugal;9.897483;1;17.07044;1;16.964817;2;1.526381289470109;3.435220718383789
maniche;isaffiliatedto;portugal_national_football_team;maniche;isaffiliatedto;sporting_clube_de_portugal;maniche;isaffiliatedto;1._fc_cologne;9.897483;1;17.07044;1;16.931446;2;1.5346927186854424;3.4350857734680176
maniche;isaffiliatedto;portugal_national_football_team;maniche;isaffiliatedto;sporting_clube_de_portugal;maniche;haswonprize;order_of_prince_henry;9.897483;1;17.07044;1;16.97745;2;1.523230980779286;3.4344518184661865
maniche;isaffiliatedto;portugal_national_football_team;maniche;isaffiliatedto;sporting_clube_de_portugal;maniche;isaffiliatedto;f.c._dynamo_moscow;9.897483;1;17.07044;1;16.967075;2;1.5258182526851964;3.432873249053955
maniche;isaffiliatedto;portugal_national_football_team;maniche;isaffiliatedto;sporting_clube_de_portugal;maniche;isaffiliatedto;atlético_madrid;9.897483;1;17.07044;1;17.039124;2;1.5078285494971608;3.43147611618042
maniche;isaffiliatedto;portugal_national_football_team;maniche;isaffiliatedto;sporting_clube_de_portugal;maniche;wasbornin;lisbon;9.897483;1;17.07044;1;17.00068;2;1.5174327732710204;3.4314277172088623
maniche;isaffiliatedto;portugal_national_football_team;maniche;isaffiliatedto;sporting_clube_de_portugal;maniche;isaffiliatedto;s.l._benfica;9.897483;1;17.07044;1;17.012032;2;1.5145980343340781;3.4335930347442627
maniche;isaffiliatedto;portugal_national_football_team;maniche;isaffiliatedto;sporting_clube_de_portugal;maniche;isaffiliatedto;fc_dynamo_moscow;9.897483;1;17.07044;1;17.04346;1;0.5067444525058211;3.4342832565307617
maniche;isaffiliatedto;portugal_national_football_team;maniche;playsfor;sporting_clube_de_portugal;maniche;isaffiliatedto;sporting_clube_de_portugal;9.897483;1;17.07044;1;16.961407;1;0.5272314234970076;3.4346890449523926
maniche;isaffiliatedto;portugal_national_football_team;maniche;isaffiliatedto;sporting_clube_de_portugal;maniche;isaffiliatedto;f.c._alverca;9.897483;1;17.07044;1;17.092297;2;1.4945361405087385;3.4345297813415527
maniche;isaffiliatedto;portugal_national_football_team;maniche;isaffiliatedto;sporting_clube_de_portugal;maniche;playsfor;portugal_national_under-21_football_team;9.897483;1;17.07044;1;17.130836;1;0.4849055394456048;3.43558669090271
robert_lamm;hasmusicalrole;wordnet_guitar_103467517;robert_lamm;hasmusicalrole;wordnet_synthesist_110687231;robert_lamm;hasmusicalrole;wordnet_piano_103928116;8.762613;1;12.001382;1;5.874072;2;1.997822308406778;3.2048046588897705
robert_lamm;hasmusicalrole;wordnet_guitar_103467517;robert_lamm;hasgender;male;robert_lamm;hasmusicalrole;wordnet_piano_103928116;8.762613;1;12.001382;1;8.273915;5;4.976511293474472;3.223287343978882
robert_lamm;hasmusicalrole;wordnet_guitar_103467517;robert_lamm;hasmusicalrole;wordnet_piano_103928116;the_beatles;influences;robert_lamm;8.762613;1;12.001382;1;8.822096;2;1.9600472886250193;3.2028138637542725
robert_lamm;hasmusicalrole;wordnet_guitar_103467517;robert_lamm;hasmusicalrole;wordnet_piano_103928116;duke_ellington;influences;robert_lamm;8.762613;1;12.001382;1;9.278614;2;1.9383568285090444;3.2019827365875244
robert_lamm;hasmusicalrole;wordnet_guitar_103467517;robert_lamm;hasmusicalrole;wordnet_synthesist_110687231;robert_lamm;hasgender;male;8.762613;1;12.001382;1;10.312308;1;0.8441022854916129;3.2226402759552
robert_lamm;hasmusicalrole;wordnet_guitar_103467517;robert_lamm;hasmusicalrole;wordnet_synthesist_110687231;the_beatles;influences;robert_lamm;8.762613;1;12.001382;1;10.957208;1;0.7396546163274501;3.199561357498169
robert_lamm;hasmusicalrole;wordnet_guitar_103467517;robert_lamm;hasmusicalrole;wordnet_synthesist_110687231;duke_ellington;influences;robert_lamm;8.762613;1;12.001382;1;11.255135;1;0.678360453561831;3.2036378383636475
robert_lamm;hasmusicalrole;wordnet_guitar_103467517;robert_lamm;hasgender;male;the_beatles;influences;robert_lamm;8.762613;1;12.001382;1;11.2585745;1;0.6776094494697159;3.225436210632324
robert_lamm;hasmusicalrole;wordnet_guitar_103467517;robert_lamm;hasgender;male;duke_ellington;influences;robert_lamm;8.762613;1;12.001382;1;11.478961;1;0.6277136752993127;3.2257275581359863
robert_lamm;hasmusicalrole;wordnet_guitar_103467517;the_beatles;influences;robert_lamm;duke_ellington;influences;robert_lamm;8.762613;1;12.001382;1;11.748222;2;1.5629540137960938;3.206267833709717
tabaré_silva;isaffiliatedto;uruguay_national_football_team;tabaré_silva;isaffiliatedto;defensor_sporting;tabaré_silva;isaffiliatedto;club_atlético_river_plate_(montevideo);9.781998;1;16.624512;1;16.612999;3;2.5028781572968835;3.4368174076080322
tabaré_silva;isaffiliatedto;uruguay_national_football_team;tabaré_silva;playsfor;uruguay_national_football_team;tabaré_silva;isaffiliatedto;defensor_sporting;9.781998;1;16.624512;1;15.762818;2;1.703014328971193;3.436286211013794
tabaré_silva;isaffiliatedto;uruguay_national_football_team;tabaré_silva;playsfor;uruguay_national_football_team;tabaré_silva;isaffiliatedto;club_atlético_river_plate_(montevideo);9.781998;1;16.624512;1;15.8661175;2;1.681005004724335;3.4378437995910645
tabaré_silva;isaffiliatedto;uruguay_national_football_team;tabaré_silva;playsfor;rampla_juniors;tabaré_silva;isaffiliatedto;defensor_sporting;9.781998;1;16.624512;1;16.45256;2;1.5428822164250149;3.4350268840789795
tabaré_silva;isaffiliatedto;uruguay_national_football_team;tabaré_silva;isaffiliatedto;defensor_sporting;tabaré_silva;playsfor;club_atlético_river_plate_(montevideo);9.781998;1;16.624512;1;16.469425;2;1.538694105075292;3.4342153072357178
tabaré_silva;isaffiliatedto;uruguay_national_football_team;tabaré_silva;isaffiliatedto;defensor_sporting;tabaré_silva;isaffiliatedto;elche_c.f.;9.781998;1;16.624512;1;16.477863;2;1.5365965388908804;3.433432102203369
tabaré_silva;isaffiliatedto;uruguay_national_football_team;tabaré_silva;playsfor;elche_cf;tabaré_silva;isaffiliatedto;defensor_sporting;9.781998;1;16.624512;1;16.486889;2;1.5343515071647809;3.4376156330108643
tabaré_silva;isaffiliatedto;uruguay_national_football_team;tabaré_silva;isaffiliatedto;defensor_sporting;tabaré_silva;isaffiliatedto;sevilla_f.c.;9.781998;1;16.624512;1;16.498787;2;1.5313898614372885;3.436081647872925
tabaré_silva;isaffiliatedto;uruguay_national_football_team;tabaré_silva;isaffiliatedto;defensor_sporting;tabaré_silva;isaffiliatedto;c.s.d._villa_española;9.781998;1;16.624512;1;16.53977;2;1.5211727292613628;3.433641195297241
tabaré_silva;isaffiliatedto;uruguay_national_football_team;tabaré_silva;isaffiliatedto;defensor_sporting;tabaré_silva;isaffiliatedto;levante_ud;9.781998;1;16.624512;1;16.474243;2;1.537496607100813;3.433265209197998
tabaré_silva;isaffiliatedto;uruguay_national_football_team;tabaré_silva;isaffiliatedto;levante_u.d.;tabaré_silva;isaffiliatedto;defensor_sporting;9.781998;1;16.624512;1;16.508745;2;1.5289093518676533;3.4340031147003174
tabaré_silva;isaffiliatedto;uruguay_national_football_team;tabaré_silva;isaffiliatedto;central_español_f.c.;tabaré_silva;isaffiliatedto;defensor_sporting;9.781998;1;16.624512;1;16.497997;2;1.5315864890837347;3.433833599090576
tabaré_silva;isaffiliatedto;uruguay_national_football_team;tabaré_silva;isaffiliatedto;defensor_sporting;tabaré_silva;isaffiliatedto;central_español;9.781998;1;16.624512;1;16.498951;2;1.531349014856009;3.434648275375366
tabaré_silva;isaffiliatedto;uruguay_national_football_team;tabaré_silva;isaffiliatedto;defensor_sporting;tabaré_silva;playsfor;sud_américa;9.781998;1;16.624512;1;16.539207;2;1.521313142311303;3.433419942855835
tabaré_silva;isaffiliatedto;uruguay_national_football_team;tabaré_silva;isaffiliatedto;defensor_sporting;tabaré_silva;playsfor;central_español;9.781998;1;16.624512;1;16.538908;2;1.5213878692407832;3.4331815242767334
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;isaffiliatedto;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;abc_futebol_clube;10.270639;1;15.642758;1;12.288145;3;2.9662555799891224;3.435835123062134
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;isaffiliatedto;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;paulista_futebol_clube;10.270639;1;15.642758;1;12.411286;2;1.9620015983583967;3.434396743774414
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;isaffiliatedto;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;grêmio_barueri_futebol;10.270639;1;15.642758;1;12.389207;2;1.9628005207106152;3.432868242263794
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;isaffiliatedto;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;tarxien_rainbows_f.c.;10.270639;1;15.642758;1;12.394747;3;2.962601596139904;3.4301745891571045
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;isaffiliatedto;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;daejeon_citizen_fc;10.270639;1;15.642758;1;12.433142;3;2.9611945696905964;3.4309346675872803
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;isaffiliatedto;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;veria_f.c.;10.270639;1;15.642758;1;12.561795;3;2.9561006272688024;3.432511806488037
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;isaffiliatedto;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;pietà_hotspurs_f.c.;10.270639;1;15.642758;1;12.514874;3;2.9580283874381856;3.431720018386841
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;abc_futebol_clube;ricardo_mion_varella_costa;playsfor;paulista_futebol_clube;10.270639;1;15.642758;1;15.413896;3;2.556967254061046;3.432499885559082
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;grêmio_barueri_futebol;ricardo_mion_varella_costa;playsfor;abc_futebol_clube;10.270639;1;15.642758;1;15.424244;3;2.554412273731712;3.4316744804382324
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;abc_futebol_clube;ricardo_mion_varella_costa;playsfor;tarxien_rainbows_f.c.;10.270639;1;15.642758;1;15.447904;3;2.5485601354633247;3.4327597618103027
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;abc_futebol_clube;ricardo_mion_varella_costa;playsfor;daejeon_citizen_fc;10.270639;1;15.642758;1;15.485158;3;2.539318751485639;3.432502508163452
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;grêmio_barueri_futebol;ricardo_mion_varella_costa;playsfor;paulista_futebol_clube;10.270639;1;15.642758;1;15.541772;3;2.5252251860511272;3.4349281787872314
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;tarxien_rainbows_f.c.;ricardo_mion_varella_costa;playsfor;paulista_futebol_clube;10.270639;1;15.642758;1;15.50219;3;2.53508443121784;3.4360289573669434
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;grêmio_barueri_futebol;ricardo_mion_varella_costa;playsfor;tarxien_rainbows_f.c.;10.270639;1;15.642758;1;15.527068;3;2.5288903421021187;3.4357333183288574
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;abc_futebol_clube;ricardo_mion_varella_costa;playsfor;veria_f.c.;10.270639;1;15.642758;1;15.525205;3;2.5293546315188418;3.4365909099578857
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;daejeon_citizen_fc;ricardo_mion_varella_costa;playsfor;paulista_futebol_clube;10.270639;1;15.642758;1;15.558464;3;2.521061110398246;3.438026189804077
ricardo_mion_varella_costa;playsfor;sport_club_corinthians_paulista;ricardo_mion_varella_costa;playsfor;grêmio_barueri_futebol;ricardo_mion_varella_costa;playsfor;daejeon_citizen_fc;10.270639;1;15.642758;1;15.595924;3;2.5117063583298718;3.4375722408294678
adelaide_of_susa;ismarriedto;otto_i_count_of_savoy;otto_i_count_of_savoy;ismarriedto;adelaide_of_susa;adelaide_of_susa;haschild;peter_i_count_of_savoy;16.09526;1;17.94709;1;13.981254;1;0.9814003282417939;3.2033331394195557
adelaide_of_susa;ismarriedto;otto_i_count_of_savoy;otto_i_count_of_savoy;ismarriedto;adelaide_of_susa;adelaide_of_susa;haschild;bertha_of_savoy;16.09526;1;17.94709;1;14.876515;1;0.9556625323418366;3.2060739994049072
adelaide_of_susa;ismarriedto;otto_i_count_of_savoy;otto_i_count_of_savoy;ismarriedto;adelaide_of_susa;adelaide_of_susa;wasbornin;turin;16.09526;1;17.94709;1;14.80201;1;0.9587144442114025;3.2063112258911133
adelaide_of_susa;ismarriedto;otto_i_count_of_savoy;otto_i_count_of_savoy;ismarriedto;adelaide_of_susa;adelaide_of_susa;hasgender;female;16.09526;1;17.94709;1;14.499294;1;0.9691653406879691;3.206590414047241
adelaide_of_susa;ismarriedto;otto_i_count_of_savoy;adelaide_of_susa;haschild;peter_i_count_of_savoy;adelaide_of_susa;haschild;bertha_of_savoy;16.09526;1;17.94709;1;17.21353;1;0.6755861266016568;3.2064754962921143
